1
1 10
10 109 97
10 109 98
10 109 99
10 112
10 112 115
10 112 118
10 112 121
10 112 124
10 112 127
10 112 13
10 112 16
10 112 19
10 112 22
10 112 23
10 112 24
10 112 25
10 112 26
10 112 27
10 112 28
10 112 3
10 112 31
10 112 34
10 112 37
10 112 4
10 112 40
10 112 41
10 112 42
10 112 43
10 112 44
10 112 45
10 112 46
10 112 47
10 112 48
10 112 49
10 112 5
10 112 52
10 112 55
10 112 58
10 112 6
10 112 61
10 112 62
10 112 63
10 112 65
10 112 66
10 112 69
10 112 7
10 112 72
10 112 75
10 112 76
10 112 77
10 112 78
10 112 79
10 112 82
10 112 85
10 112 88
10 112 91
10 112 94
10 112 95
10 112 96
10 112 97
10 112 98
10 112 99
10 113
10 113 115
10 113 117
10 113 118
10 113 121
10 113 124
10 113 127
10 113 13
10 113 16
10 113 19
10 113 22
10 113 23
10 113 24
10 113 25
10 113 28
10 113 31
10 113 34
10 113 37
10 113 4
10 113 41
10 113 44
10 113 45
10 113 46
10 113 49
10 113 52
10 113 55
10 113 58
10 113 6
10 113 61
10 113 62
10 113 63
10 113 66
10 113 69
10 113 7
10 113 72
10 113 75
10 113 76
10 113 77
10 113 79
10 113 82
10 113 85
10 113 88
10 113 91
10 113 94
10 113 95
10 113 97
10 114
10 114 115
10 114 116
10 114 118
10 114 121
10 114 124
10 114 127
10 114 13
10 114 16
10 114 19
10 114 22
10 114 23
10 114 24
10 114 25
10 114 28
10 114 3
10 114 31
10 114 34
10 114 37
10 114 4
10 114 41
10 114 44
10 114 45
10 114 46
10 114 49
10 114 5
10 114 52
10 114 55
10 114 58
10 114 61
10 114 62
10 114 65
10 114 66
10 114 69
10 114 7
10 114 72
10 114 75
10 114 76
10 114 77
10 114 79
10 114 82
10 114 85
10 114 88
10 114 91
10 114 94
10 114 95
10 114 97
10 115
10 115 118
10 115 121
10 115 124
10 115 127
10 115 13
10 115 16
10 115 19
10 115 2
10 115 22
10 115 23
10 115 24
10 115 25
10 115 26
10 115 27
10 115 28
10 115 3
10 115 31
10 115 34
10 115 37
10 115 4
10 115 40
10 115 41
10 115 42
10 115 43
10 115 44
10 115 45
10 115 46
10 115 47
10 115 48
10 115 49
10 115 5
10 115 50
10 115 52
10 115 55
10 115 58
10 115 6
10 115 61
10 115 62
10 115 63
10 115 65
10 115 66
10 115 68
10 115 69
10 115 7
10 115 72
10 115 75
10 115 76
10 115 77
10 115 78
10 115 79
10 115 8
10 115 80
10 115 81
10 115 82
10 115 85
10 115 88
10 115 9
10 115 91
10 115 94
10 115 95
10 115 96
10 115 97
10 115 98
10 115 99
10 116
10 116 118
10 116 121
10 116 124
10 116 127
10 116 13
10 116 16
10 116 19
10 116 25
10 116 28
10 116 31
10 116 34
10 116 37
10 116 4
10 116 41
10 116 46
10 116 49
10 116 52
10 116 55
10 116 58
10 116 66
10 116 69
10 116 7
10 116 72
10 116 75
10 116 76
10 116 79
10 116 82
10 116 85
10 116 88
10 116 91
10 116 94
10 116 97
10 117
10 117 118
10 117 121
10 117 124
10 117 127
10 117 13
10 117 16
10 117 19
10 117 22
10 117 25
10 117 28
10 117 31
10 117 34
10 117 37
10 117 4
10 117 41
10 117 44
10 117 46
10 117 49
10 117 52
10 117 55
10 117 58
10 117 61
10 117 66
10 117 69
10 117 7
10 117 72
10 117 75
10 117 76
10 117 79
10 117 82
10 117 85
10 117 88
10 117 91
10 117 94
10 117 97
10 118
10 118 121
10 118 124
10 118 127
10 118 13
10 118 16
10 118 19
10 118 2
10 118 22
10 118 23
10 118 24
10 118 25
10 118 26
10 118 27
10 118 28
10 118 3
10 118 31
10 118 34
10 118 37
10 118 4
10 118 40
10 118 41
10 118 42
10 118 43
10 118 44
10 118 45
10 118 46
10 118 47
10 118 48
10 118 49
10 118 5
10 118 50
10 118 52
10 118 55
10 118 58
10 118 6
10 118 61
10 118 62
10 118 63
10 118 65
10 118 66
10 118 67
10 118 68
10 118 69
10 118 7
10 118 72
10 118 75
10 118 76
10 118 77
10 118 78
10 118 79
10 118 8
10 118 80
10 118 81
10 118 82
10 118 85
10 118 88
10 118 9
10 118 91
10 118 94
10 118 95
10 118 96
10 118 97
10 118 98
10 118 99
10 121
10 121 124
10 121 127
10 121 13
10 121 16
10 121 19
10 121 2
10 121 22
10 121 23
10 121 24
10 121 25
10 121 26
10 121 27
10 121 28
10 121 29
10 121 3
10 121 31
10 121 34
10 121 37
10 121 4
10 121 40
10 121 41
10 121 42
10 121 43
10 121 44
10 121 45
10 121 46
10 121 47
10 121 48
10 121 49
10 121 5
10 121 50
10 121 52
10 121 55
10 121 58
10 121 6
10 121 61
10 121 62
10 121 63
10 121 65
10 121 66
10 121 67
10 121 68
10 121 69
10 121 7
10 121 72
10 121 75
10 121 76
10 121 77
10 121 78
10 121 79
10 121 8
10 121 80
10 121 81
10 121 82
10 121 85
10 121 88
10 121 9
10 121 91
10 121 94
10 121 95
10 121 96
10 121 97
10 121 98
10 121 99
10 124
10 124 127
10 124 13
10 124 16
10 124 19
10 124 2
10 124 22
10 124 23
10 124 24
10 124 25
10 124 26
10 124 27
10 124 28
10 124 29
10 124 3
10 124 31
10 124 34
10 124 37
10 124 4
10 124 40
10 124 41
10 124 42
10 124 43
10 124 44
10 124 45
10 124 46
10 124 47
10 124 48
10 124 49
10 124 5
10 124 50
10 124 52
10 124 55
10 124 58
10 124 6
10 124 61
10 124 62
10 124 63
10 124 65
10 124 66
10 124 67
10 124 68
10 124 69
10 124 7
10 124 72
10 124 75
10 124 76
10 124 77
10 124 78
10 124 79
10 124 8
10 124 80
10 124 81
10 124 82
10 124 85
10 124 88
10 124 9
10 124 91
10 124 94
10 124 95
10 124 96
10 124 97
10 124 98
10 124 99
10 127
10 127 13
10 127 16
10 127 19
10 127 2
10 127 22
10 127 23
10 127 24
10 127 25
10 127 26
10 127 27
10 127 28
10 127 29
10 127 3
10 127 31
10 127 34
10 127 37
10 127 4
10 127 40
10 127 41
10 127 42
10 127 43
10 127 44
10 127 45
10 127 46
10 127 47
10 127 48
10 127 49
10 127 5
10 127 50
10 127 52
10 127 55
10 127 58
10 127 6
10 127 61
10 127 62
10 127 63
10 127 65
10 127 66
10 127 67
10 127 68
10 127 69
10 127 7
10 127 72
10 127 75
10 127 76
10 127 77
10 127 78
10 127 79
10 127 8
10 127 80
10 127 81
10 127 82
10 127 85
10 127 88
10 127 9
10 127 91
10 127 94
10 127 95
10 127 96
10 127 97
10 127 98
10 127 99
10 13
10 13 16
10 13 19
10 13 2
10 13 22
10 13 23
10 13 24
10 13 25
10 13 26
10 13 27
10 13 28
10 13 29
10 13 3
10 13 31
10 13 34
10 13 37
10 13 4
10 13 40
10 13 41
10 13 42
10 13 43
10 13 44
10 13 45
10 13 46
10 13 47
10 13 48
10 13 49
10 13 5
10 13 50
10 13 52
10 13 55
10 13 58
10 13 6
10 13 61
10 13 62
10 13 63
10 13 65
10 13 66
10 13 67
10 13 68
10 13 69
10 13 7
10 13 72
10 13 75
10 13 76
10 13 77
10 13 78
10 13 79
10 13 8
10 13 80
10 13 81
10 13 82
10 13 85
10 13 88
10 13 9
10 13 91
10 13 94
10 13 95
10 13 96
10 13 97
10 13 98
10 13 99
10 16
10 16 19
10 16 2
10 16 22
10 16 23
10 16 24
10 16 25
10 16 26
10 16 27
10 16 28
10 16 29
10 16 3
10 16 31
10 16 34
10 16 37
10 16 4
10 16 40
10 16 41
10 16 42
10 16 43
10 16 44
10 16 45
10 16 46
10 16 47
10 16 48
10 16 49
10 16 5
10 16 50
10 16 52
10 16 55
10 16 58
10 16 6
10 16 61
10 16 62
10 16 63
10 16 65
10 16 66
10 16 67
10 16 68
10 16 69
10 16 7
10 16 72
10 16 75
10 16 76
10 16 77
10 16 78
10 16 79
10 16 8
10 16 80
10 16 81
10 16 82
10 16 85
10 16 88
10 16 9
10 16 91
10 16 94
10 16 95
10 16 96
10 16 97
10 16 98
10 16 99
10 19
10 19 2
10 19 22
10 19 23
10 19 24
10 19 25
10 19 26
10 19 27
10 19 28
10 19 29
10 19 3
10 19 31
10 19 34
10 19 37
10 19 4
10 19 40
10 19 41
10 19 42
10 19 43
10 19 44
10 19 45
10 19 46
10 19 47
10 19 48
10 19 49
10 19 5
10 19 50
10 19 52
10 19 55
10 19 58
10 19 6
10 19 61
10 19 62
10 19 63
10 19 65
10 19 66
10 19 67
10 19 68
10 19 69
10 19 7
10 19 72
10 19 75
10 19 76
10 19 77
10 19 78
10 19 79
10 19 8
10 19 80
10 19 81
10 19 82
10 19 85
10 19 88
10 19 9
10 19 91
10 19 94
10 19 95
10 19 96
10 19 97
10 19 98
10 19 99
10 2
10 2 25
10 2 28
10 2 31
10 2 34
10 2 37
10 2 49
10 2 52
10 2 55
10 2 58
10 2 69
10 2 7
10 2 72
10 2 75
10 2 79
10 2 82
10 2 85
10 2 88
10 2 91
10 2 97
10 22
10 22 25
10 22 28
10 22 3
10 22 31
10 22 34
10 22 37
10 22 4
10 22 40
10 22 41
10 22 43
10 22 44
10 22 45
10 22 46
10 22 47
10 22 48
10 22 49
10 22 5
10 22 52
10 22 55
10 22 58
10 22 6
10 22 61
10 22 62
10 22 63
10 22 65
10 22 66
10 22 69
10 22 7
10 22 72
10 22 75
10 22 76
10 22 77
10 22 78
10 22 79
10 22 82
10 22 85
10 22 88
10 22 91
10 22 94
10 22 95
10 22 96
10 22 97
10 22 99
10 23
10 23 25
10 23 27
10 23 28
10 23 31
10 23 34
10 23 37
10 23 4
10 23 40
10 23 41
10 23 44
10 23 45
10 23 46
10 23 49
10 23 52
10 23 55
10 23 58
10 23 6
10 23 61
10 23 62
10 23 63
10 23 66
10 23 69
10 23 7
10 23 72
10 23 75
10 23 76
10 23 77
10 23 79
10 23 82
10 23 85
10 23 88
10 23 91
10 23 94
10 23 95
10 23 97
10 24
10 24 25
10 24 26
10 24 27
10 24 28
10 24 3
10 24 31
10 24 34
10 24 37
10 24 4
10 24 41
10 24 42
10 24 44
10 24 45
10 24 46
10 24 49
10 24 5
10 24 52
10 24 55
10 24 58
10 24 61
10 24 62
10 24 65
10 24 66
10 24 69
10 24 7
10 24 72
10 24 75
10 24 76
10 24 77
10 24 79
10 24 82
10 24 85
10 24 88
10 24 91
10 24 94
10 24 95
10 24 97
10 25
10 25 28
10 25 3
10 25 31
10 25 34
10 25 37
10 25 4
10 25 40
10 25 41
10 25 42
10 25 43
10 25 44
10 25 45
10 25 46
10 25 47
10 25 48
10 25 49
10 25 5
10 25 50
10 25 52
10 25 55
10 25 58
10 25 6
10 25 61
10 25 62
10 25 63
10 25 65
10 25 66
10 25 69
10 25 7
10 25 72
10 25 75
10 25 76
10 25 77
10 25 78
10 25 79
10 25 8
10 25 80
10 25 81
10 25 82
10 25 85
10 25 88
10 25 9
10 25 91
10 25 94
10 25 95
10 25 96
10 25 97
10 25 98
10 25 99
10 26
10 26 28
10 26 31
10 26 34
10 26 37
10 26 4
10 26 41
10 26 44
10 26 46
10 26 49
10 26 52
10 26 55
10 26 58
10 26 61
10 26 66
10 26 69
10 26 7
10 26 72
10 26 75
10 26 76
10 26 79
10 26 82
10 26 85
10 26 88
10 26 91
10 26 94
10 26 97
10 27
10 27 28
10 27 31
10 27 34
10 27 37
10 27 4
10 27 41
10 27 44
10 27 46
10 27 49
10 27 52
10 27 55
10 27 58
10 27 61
10 27 66
10 27 69
10 27 7
10 27 72
10 27 75
10 27 76
10 27 79
10 27 82
10 27 85
10 27 88
10 27 91
10 27 94
10 27 97
10 28
10 28 3
10 28 31
10 28 34
10 28 37
10 28 4
10 28 40
10 28 41
10 28 42
10 28 43
10 28 44
10 28 45
10 28 46
10 28 47
10 28 48
10 28 49
10 28 5
10 28 50
10 28 52
10 28 55
10 28 58
10 28 6
10 28 61
10 28 62
10 28 63
10 28 65
10 28 66
10 28 68
10 28 69
10 28 7
10 28 72
10 28 75
10 28 76
10 28 77
10 28 78
10 28 79
10 28 8
10 28 80
10 28 81
10 28 82
10 28 85
10 28 88
10 28 9
10 28 91
10 28 94
10 28 95
10 28 96
10 28 97
10 28 98
10 28 99
10 29
10 29 37
10 29 52
10 29 55
10 29 58
10 29 75
10 29 85
10 29 88
10 29 91
10 3
10 3 31
10 3 34
10 3 37
10 3 4
10 3 40
10 3 41
10 3 44
10 3 45
10 3 46
10 3 49
10 3 52
10 3 55
10 3 58
10 3 6
10 3 61
10 3 65
10 3 66
10 3 69
10 3 7
10 3 72
10 3 75
10 3 76
10 3 77
10 3 79
10 3 82
10 3 85
10 3 88
10 3 91
10 3 94
10 3 95
10 3 97
10 31
10 31 34
10 31 37
10 31 4
10 31 40
10 31 41
10 31 42
10 31 43
10 31 44
10 31 45
10 31 46
10 31 47
10 31 48
10 31 49
10 31 5
10 31 50
10 31 52
10 31 55
10 31 58
10 31 6
10 31 61
10 31 62
10 31 63
10 31 65
10 31 66
10 31 67
10 31 68
10 31 69
10 31 7
10 31 72
10 31 75
10 31 76
10 31 77
10 31 78
10 31 79
10 31 8
10 31 80
10 31 81
10 31 82
10 31 85
10 31 88
10 31 9
10 31 91
10 31 94
10 31 95
10 31 96
10 31 97
10 31 98
10 31 99
10 34
10 34 37
10 34 4
10 34 40
10 34 41
10 34 42
10 34 43
10 34 44
10 34 45
10 34 46
10 34 47
10 34 48
10 34 49
10 34 5
10 34 50
10 34 52
10 34 55
10 34 58
10 34 6
10 34 61
10 34 62
10 34 63
10 34 65
10 34 66
10 34 67
10 34 68
10 34 69
10 34 7
10 34 72
10 34 75
10 34 76
10 34 77
10 34 78
10 34 79
10 34 8
10 34 80
10 34 81
10 34 82
10 34 85
10 34 88
10 34 9
10 34 91
10 34 94
10 34 95
10 34 96
10 34 97
10 34 98
10 34 99
10 37
10 37 4
10 37 40
10 37 41
10 37 42
10 37 43
10 37 44
10 37 45
10 37 46
10 37 47
10 37 48
10 37 49
10 37 5
10 37 50
10 37 52
10 37 55
10 37 58
10 37 6
10 37 61
10 37 62
10 37 63
10 37 65
10 37 66
10 37 67
10 37 68
10 37 69
10 37 7
10 37 72
10 37 75
10 37 76
10 37 77
10 37 78
10 37 79
10 37 8
10 37 80
10 37 81
10 37 82
10 37 85
10 37 88
10 37 9
10 37 91
10 37 94
10 37 95
10 37 96
10 37 97
10 37 98
10 37 99
10 4
10 4 40
10 4 41
10 4 42
10 4 43
10 4 44
10 4 45
10 4 46
10 4 47
10 4 48
10 4 49
10 4 52
10 4 55
10 4 58
10 4 61
10 4 62
10 4 63
10 4 65
10 4 66
10 4 69
10 4 7
10 4 72
10 4 75
10 4 76
10 4 77
10 4 78
10 4 79
10 4 82
10 4 85
10 4 88
10 4 91
10 4 94
10 4 95
10 4 96
10 4 97
10 4 98
10 4 99
10 40
10 40 44
10 40 46
10 40 49
10 40 52
10 40 55
10 40 58
10 40 61
10 40 66
10 40 69
10 40 7
10 40 72
10 40 75
10 40 76
10 40 77
10 40 79
10 40 82
10 40 85
10 40 88
10 40 91
10 40 94
10 40 97
10 41
10 41 43
10 41 44
10 41 45
10 41 46
10 41 47
10 41 48
10 41 49
10 41 5
10 41 50
10 41 52
10 41 55
10 41 58
10 41 6
10 41 61
10 41 62
10 41 63
10 41 65
10 41 66
10 41 69
10 41 7
10 41 72
10 41 75
10 41 76
10 41 77
10 41 78
10 41 79
10 41 8
10 41 80
10 41 82
10 41 85
10 41 88
10 41 9
10 41 91
10 41 94
10 41 95
10 41 96
10 41 97
10 41 98
10 41 99
10 42
10 42 44
10 42 46
10 42 49
10 42 52
10 42 55
10 42 58
10 42 61
10 42 65
10 42 66
10 42 69
10 42 7
10 42 72
10 42 75
10 42 76
10 42 79
10 42 82
10 42 85
10 42 88
10 42 91
10 42 94
10 42 97
10 43
10 43 46
10 43 49
10 43 52
10 43 55
10 43 58
10 43 61
10 43 62
10 43 66
10 43 69
10 43 7
10 43 72
10 43 75
10 43 76
10 43 79
10 43 82
10 43 85
10 43 88
10 43 91
10 43 94
10 43 97
10 44
10 44 46
10 44 49
10 44 5
10 44 52
10 44 55
10 44 58
10 44 6
10 44 61
10 44 62
10 44 65
10 44 66
10 44 69
10 44 7
10 44 72
10 44 75
10 44 76
10 44 77
10 44 79
10 44 82
10 44 85
10 44 88
10 44 9
10 44 91
10 44 94
10 44 95
10 44 96
10 44 97
10 44 99
10 45
10 45 46
10 45 47
10 45 48
10 45 49
10 45 5
10 45 52
10 45 55
10 45 58
10 45 6
10 45 61
10 45 62
10 45 63
10 45 66
10 45 69
10 45 7
10 45 72
10 45 75
10 45 76
10 45 77
10 45 79
10 45 82
10 45 85
10 45 88
10 45 91
10 45 94
10 45 95
10 45 96
10 45 97
10 46
10 46 49
10 46 5
10 46 52
10 46 55
10 46 58
10 46 6
10 46 61
10 46 62
10 46 63
10 46 65
10 46 66
10 46 68
10 46 69
10 46 7
10 46 72
10 46 75
10 46 76
10 46 77
10 46 78
10 46 79
10 46 8
10 46 80
10 46 81
10 46 82
10 46 85
10 46 88
10 46 9
10 46 91
10 46 94
10 46 95
10 46 96
10 46 97
10 46 98
10 46 99
10 47
10 47 49
10 47 52
10 47 55
10 47 58
10 47 63
10 47 66
10 47 69
10 47 7
10 47 72
10 47 75
10 47 76
10 47 79
10 47 82
10 47 85
10 47 88
10 47 91
10 47 94
10 47 97
10 48
10 48 49
10 48 52
10 48 55
10 48 58
10 48 66
10 48 69
10 48 7
10 48 72
10 48 75
10 48 76
10 48 79
10 48 82
10 48 85
10 48 88
10 48 91
10 48 94
10 48 97
10 49
10 49 5
10 49 52
10 49 55
10 49 58
10 49 6
10 49 61
10 49 62
10 49 63
10 49 65
10 49 66
10 49 68
10 49 69
10 49 7
10 49 72
10 49 75
10 49 76
10 49 77
10 49 78
10 49 79
10 49 8
10 49 80
10 49 81
10 49 82
10 49 85
10 49 88
10 49 9
10 49 91
10 49 94
10 49 95
10 49 96
10 49 97
10 49 98
10 49 99
10 5
10 5 52
10 5 55
10 5 58
10 5 61
10 5 62
10 5 63
10 5 66
10 5 69
10 5 7
10 5 72
10 5 75
10 5 76
10 5 77
10 5 79
10 5 82
10 5 85
10 5 88
10 5 91
10 5 94
10 5 95
10 5 97
10 50
10 50 55
10 50 58
10 50 66
10 50 69
10 50 7
10 50 72
10 50 75
10 50 79
10 50 82
10 50 85
10 50 88
10 50 91
10 50 97
10 52
10 52 55
10 52 58
10 52 6
10 52 61
10 52 62
10 52 63
10 52 65
10 52 66
10 52 67
10 52 68
10 52 69
10 52 7
10 52 72
10 52 75
10 52 76
10 52 77
10 52 78
10 52 79
10 52 8
10 52 80
10 52 81
10 52 82
10 52 85
10 52 88
10 52 9
10 52 91
10 52 94
10 52 95
10 52 96
10 52 97
10 52 98
10 52 99
10 55
10 55 58
10 55 6
10 55 61
10 55 62
10 55 63
10 55 65
10 55 66
10 55 67
10 55 68
10 55 69
10 55 7
10 55 72
10 55 75
10 55 76
10 55 77
10 55 78
10 55 79
10 55 8
10 55 80
10 55 81
10 55 82
10 55 85
10 55 88
10 55 9
10 55 91
10 55 94
10 55 95
10 55 96
10 55 97
10 55 98
10 55 99
10 58
10 58 6
10 58 61
10 58 62
10 58 63
10 58 65
10 58 66
10 58 67
10 58 68
10 58 69
10 58 7
10 58 72
10 58 75
10 58 76
10 58 77
10 58 78
10 58 79
10 58 8
10 58 80
10 58 81
10 58 82
10 58 85
10 58 88
10 58 9
10 58 91
10 58 94
10 58 95
10 58 96
10 58 97
10 58 98
10 58 99
10 6
10 6 61
10 6 62
10 6 65
10 6 66
10 6 69
10 6 7
10 6 72
10 6 75
10 6 76
10 6 77
10 6 79
10 6 82
10 6 85
10 6 88
10 6 91
10 6 94
10 6 95
10 6 97
10 61
10 61 65
10 61 66
10 61 69
10 61 7
10 61 72
10 61 75
10 61 76
10 61 77
10 61 79
10 61 82
10 61 85
10 61 88
10 61 9
10 61 91
10 61 94
10 61 95
10 61 97
10 61 99
10 62
10 62 65
10 62 66
10 62 69
10 62 7
10 62 72
10 62 75
10 62 76
10 62 77
10 62 78
10 62 79
10 62 82
10 62 85
10 62 88
10 62 91
10 62 94
10 62 95
10 62 96
10 62 97
10 63
10 63 66
10 63 69
10 63 7
10 63 72
10 63 75
10 63 76
10 63 77
10 63 79
10 63 82
10 63 85
10 63 88
10 63 91
10 63 94
10 63 95
10 63 97
10 65
10 65 68
10 65 69
10 65 7
10 65 72
10 65 75
10 65 76
10 65 79
10 65 82
10 65 85
10 65 88
10 65 91
10 65 94
10 65 95
10 65 97
10 66
10 66 69
10 66 7
10 66 72
10 66 75
10 66 76
10 66 77
10 66 78
10 66 79
10 66 8
10 66 80
10 66 81
10 66 82
10 66 85
10 66 88
10 66 9
10 66 91
10 66 94
10 66 95
10 66 96
10 66 97
10 66 98
10 66 99
10 67
10 67 82
10 67 85
10 67 88
10 67 91
10 68
10 68 7
10 68 75
10 68 79
10 68 82
10 68 85
10 68 88
10 68 91
10 68 97
10 69
10 69 7
10 69 72
10 69 75
10 69 76
10 69 77
10 69 78
10 69 79
10 69 8
10 69 80
10 69 81
10 69 82
10 69 85
10 69 88
10 69 9
10 69 91
10 69 94
10 69 95
10 69 96
10 69 97
10 69 98
10 69 99
10 7
10 7 72
10 7 75
10 7 76
10 7 77
10 7 78
10 7 79
10 7 80
10 7 81
10 7 82
10 7 85
10 7 88
10 7 91
10 7 94
10 7 95
10 7 96
10 7 97
10 7 98
10 7 99
10 72
10 72 75
10 72 76
10 72 77
10 72 78
10 72 79
10 72 8
10 72 80
10 72 81
10 72 82
10 72 85
10 72 88
10 72 9
10 72 91
10 72 94
10 72 95
10 72 96
10 72 97
10 72 98
10 72 99
10 75
10 75 76
10 75 77
10 75 78
10 75 79
10 75 8
10 75 80
10 75 81
10 75 82
10 75 85
10 75 88
10 75 9
10 75 91
10 75 94
10 75 95
10 75 96
10 75 97
10 75 98
10 75 99
10 76
10 76 79
10 76 8
10 76 82
10 76 85
10 76 88
10 76 9
10 76 91
10 76 94
10 76 95
10 76 96
10 76 97
10 76 98
10 76 99
10 77
10 77 79
10 77 81
10 77 82
10 77 85
10 77 88
10 77 91
10 77 94
10 77 95
10 77 97
10 78
10 78 79
10 78 82
10 78 85
10 78 88
10 78 91
10 78 94
10 78 97
10 79
10 79 8
10 79 82
10 79 85
10 79 88
10 79 9
10 79 91
10 79 94
10 79 95
10 79 96
10 79 97
10 79 98
10 79 99
10 8
10 8 82
10 8 85
10 8 88
10 8 91
10 8 97
10 80
10 80 82
10 80 85
10 80 88
10 80 91
10 80 97
10 81
10 81 82
10 81 85
10 81 88
10 81 91
10 81 94
10 81 97
10 82
10 82 85
10 82 88
10 82 9
10 82 91
10 82 94
10 82 95
10 82 96
10 82 97
10 82 98
10 82 99
10 85
10 85 88
10 85 9
10 85 91
10 85 94
10 85 95
10 85 96
10 85 97
10 85 98
10 85 99
10 88
10 88 9
10 88 91
10 88 94
10 88 95
10 88 96
10 88 97
10 88 98
10 88 99
10 9
10 9 91
10 9 94
10 9 97
10 91
10 91 94
10 91 95
10 91 96
10 91 97
10 91 98
10 91 99
10 94
10 94 97
10 95
10 95 97
10 95 99
10 96
10 96 97
10 97
10 98
10 99
100
100 103
100 103 106
100 103 109
100 103 112
100 103 113
100 103 114
100 103 115
100 103 116
100 103 117
100 103 118
100 103 121
100 103 124
100 103 127
100 103 13
100 103 16
100 103 19
100 103 2
100 103 22
100 103 23
100 103 24
100 103 25
100 103 26
100 103 27
100 103 28
100 103 29
100 103 3
100 103 31
100 103 34
100 103 37
100 103 4
100 103 40
100 103 41
100 103 42
100 103 43
100 103 44
100 103 45
100 103 46
100 103 47
100 103 48
100 103 49
100 103 5
100 103 50
100 103 52
100 103 55
100 103 58
100 103 6
100 103 61
100 103 62
100 103 63
100 103 65
100 103 66
100 103 67
100 103 68
100 103 69
100 103 7
100 103 72
100 103 75
100 103 76
100 103 77
100 103 78
100 103 79
100 103 8
100 103 80
100 103 81
100 103 82
100 103 85
100 103 88
100 103 9
100 103 91
100 103 94
100 103 95
100 103 96
100 103 97
100 103 98
100 103 99
100 106
100 106 109
100 106 112
100 106 113
100 106 114
100 106 115
100 106 116
100 106 117
100 106 118
100 106 121
100 106 124
100 106 127
100 106 13
100 106 16
100 106 19
100 106 2
100 106 22
100 106 23
100 106 24
100 106 25
100 106 26
100 106 27
100 106 28
100 106 29
100 106 3
100 106 31
100 106 34
100 106 37
100 106 4
100 106 40
100 106 41
100 106 42
100 106 43
100 106 44
100 106 45
100 106 46
100 106 47
100 106 48
100 106 49
100 106 5
100 106 50
100 106 52
100 106 55
100 106 58
100 106 6
100 106 61
100 106 62
100 106 63
100 106 65
100 106 66
100 106 67
100 106 68
100 106 69
100 106 7
100 106 72
100 106 75
100 106 76
100 106 77
100 106 78
100 106 79
100 106 8
100 106 80
100 106 81
100 106 82
100 106 85
100 106 88
100 106 9
100 106 91
100 106 94
100 106 95
100 106 96
100 106 97
100 106 98
100 106 99
100 109
100 109 112
100 109 113
100 109 114
100 109 115
100 109 116
100 109 117
100 109 118
100 109 121
100 109 124
100 109 127
100 109 13
100 109 16
100 109 19
100 109 2
100 109 22
100 109 23
100 109 24
100 109 25
100 109 26
100 109 27
100 109 28
100 109 29
100 109 3
100 109 31
100 109 34
100 109 37
100 109 4
100 109 40
100 109 41
100 109 42
100 109 43
100 109 44
100 109 45
100 109 46
100 109 47
100 109 48
100 109 49
100 109 5
100 109 50
100 109 52
100 109 55
100 109 58
100 109 6
100 109 61
100 109 62
100 109 63
100 109 65
100 109 66
100 109 67
100 109 68
100 109 69
100 109 7
100 109 72
100 109 75
100 109 76
100 109 77
100 109 78
100 109 79
100 109 8
100 109 80
100 109 81
100 109 82
100 109 85
100 109 88
100 109 9
100 109 91
100 109 94
100 109 95
100 109 96
100 109 97
100 109 98
100 109 99
100 112
100 112 115
100 112 118
100 112 121
100 112 124
100 112 127
100 112 13
100 112 16
100 112 19
100 112 22
100 112 23
100 112 24
100 112 25
100 112 26
100 112 27
100 112 28
100 112 3
100 112 31
100 112 34
100 112 37
100 112 4
100 112 40
100 112 41
100 112 42
100 112 43
100 112 44
100 112 45
100 112 46
100 112 47
100 112 48
100 112 49
100 112 5
100 112 52
100 112 55
100 112 58
100 112 6
100 112 61
100 112 62
100 112 63
100 112 65
100 112 66
100 112 69
100 112 7
100 112 72
100 112 75
100 112 76
100 112 77
100 112 78
100 112 79
100 112 8
100 112 81
100 112 82
100 112 85
100 112 88
100 112 9
100 112 91
100 112 94
100 112 95
100 112 96
100 112 97
100 113
100 113 115
100 113 117
100 113 118
100 113 121
100 113 124
100 113 127
100 113 13
100 113 16
100 113 19
100 113 22
100 113 23
100 113 24
100 113 25
100 113 28
100 113 31
100 113 34
100 113 37
100 113 4
100 113 41
100 113 44
100 113 45
100 113 46
100 113 49
100 113 5
100 113 52
100 113 55
100 113 58
100 113 6
100 113 61
100 113 62
100 113 63
100 113 66
100 113 69
100 113 7
100 113 72
100 113 75
100 113 76
100 113 77
100 113 79
100 113 82
100 113 85
100 113 88
100 113 91
100 113 94
100 113 95
100 113 97
100 114
100 114 115
100 114 116
100 114 118
100 114 121
100 114 124
100 114 127
100 114 13
100 114 16
100 114 19
100 114 22
100 114 23
100 114 24
100 114 25
100 114 28
100 114 3
100 114 31
100 114 34
100 114 37
100 114 4
100 114 41
100 114 44
100 114 45
100 114 46
100 114 49
100 114 5
100 114 52
100 114 55
100 114 58
100 114 61
100 114 62
100 114 65
100 114 66
100 114 69
100 114 7
100 114 72
100 114 75
100 114 76
100 114 77
100 114 79
100 114 82
100 114 85
100 114 88
100 114 91
100 114 94
100 114 95
100 114 97
100 115
100 115 118
100 115 121
100 115 124
100 115 127
100 115 13
100 115 16
100 115 19
100 115 2
100 115 22
100 115 23
100 115 24
100 115 25
100 115 26
100 115 27
100 115 28
100 115 3
100 115 31
